time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
4.020000000000002,-0.00121183078008,10.2995781703,55.6086403369,0.619303379182,0.000108146589566,0.0,-0.00126882341273,4.61048224415,3.18000093644,28.4821658178,7.27396136378e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.080000000000001,-0.00129010623589,10.590933788,55.7907792636,2.72166836295,0.000112563337887,0.0,-0.00134220708615,5.15911741441,2.70257788912,28.6922203165,7.5355336788e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.14,-0.00137306688859,10.903713583,55.9158751433,4.48783417983,0.000117128761116,0.0,-0.00142179070836,5.091227921,1.50450990583,28.7620411832,7.66691211893e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.199999999999998,-0.00146073616654,11.1907566346,55.9902552654,6.23090632966,0.000121728840816,0.0,-0.001502895754,4.51804777231,1.13276175754,28.8050797582,7.69397117874e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.259999999999997,-0.00155352578966,11.4660916997,56.0597848178,1.67843402842,0.00012635012254,0.0,-0.00158889837652,4.80657169405,1.09095275239,28.8203101863,7.72701529121e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.319999999999996,-0.00165161822958,11.7671327018,56.0971696408,4.52913397644,0.00013096369851,0.0,-0.00168221148883,4.98213046236,0.0374642816602,28.4619893569,7.4888906592e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.379999999999995,-0.00175522085297,12.0489188572,56.0859262328,0.387158715357,0.000135451046962,0.0,-0.00177357281449,4.50856658265,-0.230955232689,28.6825535566,7.458957224e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.439999999999993,-0.00186451925164,12.3315592485,56.0695033701,2.17945524898,0.0001398906595,0.0,-0.00186831669096,5.00442763366,-0.470765133974,28.7712024901,7.28001490289e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.499999999999992,-0.0019795447917,12.6437067286,56.0083754658,3.91299021549,0.000144252113701,0.0,-0.00196808398758,5.25358420513,-1.64369547526,28.7985744637,7.25254906419e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.559999999999991,-0.00210063572126,12.942507891,55.8823560235,5.64459571123,0.000148646598906,0.0,-0.0020665762029,4.6769991174,-2.38853451554,28.8177290884,7.46713593779e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.6199999999999894,-0.00222771503365,13.2168189399,55.7394679096,1.09240226013,0.000153136236917,0.0,-0.00217202763079,4.62947472552,-2.34711830305,28.8312262706,7.44038718943e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.679999999999988,-0.0023611817934,13.513025911,55.5848165924,2.82335783829,0.0001576010635,0.0,-0.00227507795263,5.21870332741,-2.97327594524,28.8410328529,7.44335850263e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.739999999999987,-0.00250098894778,13.8269559326,55.3693774254,4.55410394963,0.000162062500468,0.0,-0.00238749850328,5.08268459987,-4.18470094926,28.8455142691,7.36800661603e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.799999999999986,-0.00264740637024,14.1141264435,55.1024838725,0.00182301011481,0.000166434679012,0.0,-0.00249122645935,4.56207357044,-4.56708590563,28.8395184536,7.1246327945e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.859999999999984,-0.00280035746072,14.3930283844,54.8294352808,1.7321965342,0.000170552215427,0.0,-0.00260918874241,4.88121642599,-4.60943574792,28.8367084663,6.40800633001e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.919999999999983,-0.00296009008575,14.7013995331,54.5279039011,3.46248627192,0.000174397018127,0.0,-0.00271457796537,5.29535219368,-5.55380906674,28.8387781407,6.40800083833e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
4.979999999999982,-0.00312665908055,15.0090665587,54.1600904246,5.19288025184,0.000178237342757,0.0,-0.00283734474437,4.84813548886,-6.58440842623,28.8404999729,6.36322255643e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
5.0399999999999805,-0.00329993270775,15.2887272587,53.7582280941,0.640123745555,0.000182012898652,0.0,-0.00294023885945,4.58959822532,-6.73075675566,28.8404489209,6.1511470421e-05,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,28,3.0
time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.06,-7.6858263e-12,0.00834915114828,9.99547807858,5.06891651839,7.32003879733e-09,0.0,-7.68346154618e-10,0.32935887421,-0.157134424761,7.85087332316,3.54747760243e-07,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.12000000000000001,-3.29005195824e-10,0.00883971579955,9.97050926612,4.03045159691,6.43509450171e-08,0.0,-1.41447407496e-08,-0.273432839962,-0.614850915092,17.1980970206,2.14137268955e-06,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.18,-0.00956009268656,-0.0255231122291,9.89907077554,5.81250784019,1.88490357136,0.0,-0.00649329398248,-0.699684434526,-1.54298638417,23.2111817926,-10.6777566874,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.23999999999999996,-0.0320342730701,-0.0623394293854,9.78310833652,4.15182294822,2.21719042257,0.0,-0.719134799318,-0.581113270287,-2.36829131865,26.340751285,-10.3384372115,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.3,-0.0857698445327,-0.0854571306284,9.6275437844,4.79545597601,0.758763520784,0.0,-0.814448690335,-0.368947095041,-2.91208824133,27.770793098,-9.15674343185,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.36000000000000004,-0.138400637335,-0.118423960009,9.43143380484,3.58619070858,2.91547356513,0.0,-0.913515696746,-0.52534533607,-3.73414843509,28.3923407364,-8.12168892959,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
